Production_company,Average number of votes
Capital K Pictures	123.0
Capital	258.5
Capitol Films	8985.588235294117
Capitol International	183.0
Capitol Theatre	503.0
Capitole Films	385.2
Capitolina Produzioni Cinematografiche	575.6666666666666
Caplin	267.0
Cappa Defina Productions	4060.0
Cappa Production	3411.0
Capri Films	4198.0
Capri Productions	2159.0
Caprice Bridge Co.	105.0
Capricorn Pictures	353.0
Capricorn	1635.0
Capricorno Transcontinental Pictures	1620.0
Caprino Filmcenter a/s	11907.0
Capstone Entertainment Group	5546.0
Capstone Pictures	836.0
Captain Movies	1652.0
Captive Productions Inc.	456.0
Captivity Productions	22101.0
Capture Film International	350.0
Captured Films	1631.0
Captures Entertainment	2579.0
Car School Film-O-Rama	109.0
Carac Films	141.0
Caracol TelevisiÃ³n	654.8
CaradecÃ£o Filmes	168.0
Caralan Productions Ltd.	426.25
Caramel Film	494.0
Caravan Pictures	18880.625
Carbo Films	1199.0
Carbon Based Entertainment	193.0
Carcharodon	1355.0
Carden & Cherry	463.0
Cardiac Pictures	1453.0
Cardoza-Francis Productions	9167.0
Care	403.0
Caretaker Films	596.0
Caretaker	434.0
Cargo Films	618.0
Caribury Films Ltd.	488.0
Carillon Films	620.0
Carl Froelich-Film GmbH (I)	234.0
Carl Krueger Productions	274.5
Carlin Company Productions	171.0
Carlmar Film	502.3333333333333
Carlo Ponti Cinematografica	700.0
Carlton Continental	102.0
Carlton Film Export	233.0
Carlton Film Exports	392.0
Carlton Films	747.0
Carlton-Film	351.25
Carmel Entertainment	9258.0
Carmel Productions	810.4
Carnaby International	8327.4
Carnaval Unifilm	2097.0
Carne de NeÃ³n	1548.0
Carnival Film & Television	3592.5
Caro	396.0
Caro-Film GmbH	113.0
Carolco Entertainment	5415.5
Carolco International N.V.	75034.0
Carolco Pictures	76767.5
Carolina Films	826.0
Caroline Productions	2538.0
Carolyn Johnson Films	214.0
Carota	839.0
Carrere Group D.A.	511.0
Carrie Productions Inc.	2210.0
Carrollton Film Partners	1395.0
Carrollton Inc.	354.5
Carros Pictures	2849.0
Carrot Entertainment	251.0
Carsey-Werner Company	16196.0
Carson Films	112.0
Carson Productions	885.0
Carstein	909.0
Cart Horse Films	340.0
Cartel Productions	23885.0
Carter Film Productions	240.0
Carthage Films	271.0
Carthago Coop. CinematogrÃ¡fica	139.0
Carthago Films S.a.r.l.	2593.1428571428573
Carthay Continental	905.0
Cartier Productions	1992.0
Cartoon Network Studios	8872.0
Cartoons Cinematografica Italiana	125.0
Cartwheel Features	205.0
Cartwn Cymru	370.0
Caruso / Mendelsohn Productions	793.0
Caruth C. Byrd Productions	103.0
Carvold	195.0
Caryn	257.0
Cas-Mor Productions	510.0
Casa Kafka Pictures	1984.0
Casa Nova Film Company AB	472.0
Casa de Cinema de Porto Alegre	1508.5
Casa de Filme Cinci	564.3333333333334
Casa de Filme Patru	1638.0
Casa de Filme Unu	239.0
Casablanca 80	177.0
Casablanca Films	138.0
Casablanca Filmworks	3205.6666666666665
Casablanca Producciones S.A.	235.0
Casanna	216.0
Casbah Film	48371.0
Cascade Films	783.8
Cascadeur Filmproduktion GmbH	273.0
Casey Productions	40131.5
Casey Silver Productions	97986.0
Cashel Entertainment	210.0
Casp Productions	305.0
Cass Films	5475.0
Cassandra Films Pty. Ltd.	246.0
Cassandra Films	2413.0
Cassava Films	322.0
Cassia Hill Production	1019.0
Castafiore Films	443.8
Castel Film Romania	774.2
Castel Film Studio	5079.0
Castel Films	556.0
Castelao Producciones	5403.5
Castilla Films	218.0
Casting House	1243.0
Castle Frank Pictures	198.0
Castle Hero Pictures	137.0
Castle Hill Productions	655.3333333333334
Castle Media	184.0
Castle Rock Entertainment	88147.22222222222
Castlehill-Kodiak	138.0
Castlight Pictures	1489.0
Castor Film	383.0
Castor Films	152.33333333333334
Castoro	403.0
Casual Friday Productions	117428.0
Cat Scare Films	174.0
Catalan Films & TV	330.0
Cataland Films	1898.6666666666667
Catalina Productions	147.0
Catapult Filmproduktion	223.0
Catch 23 Entertainment	282.0
Catch One Productions LLC	271.0
Catchlight Films	754.3333333333334
Catfish Productions	9852.0
Cathay Studios	808.0
Cathay-Keris Film Productions	145.0
Catherine Dussart Productions (CDP)	655.8333333333334
Catpics Coproductions	663.3333333333334
Catpics	348.0
Cattle Annie Productions	461.0
Cattleya	1570.7241379310344
Cavalier Features	585.0
Cavalier Films	420.0
Cavalier Productions	261.0
Cave 76	54528.0
Cavedweller Productions Ltd.	566.0
Caviar Films	1275.75
Cavu Pictures	280.0
Cayman Went	158.0
Cayo Largo Productions	329.0
Ce Qui Me Meut Motion Pictures	4069.3333333333335
Cebra Producciones	837.0
Cecchi Gori Europa N.V.	3318.0
Cecchi Gori Group Fin.Ma.Vi.	805.5555555555555
Cecchi Gori Group Tiger Cinematografica	2229.375
Cecchi Gori Pictures	1327366.0
Cecile Films	1037.0
Cedar Partners	1226.0
Cedar Productions (I)	1444.0
Cedarwood Productions	484.0
Cee (I) TV Entertainment Ltd.	1203.0
Celador Films	58638.5
Celestine Films LLC	3447.0
Cell Block Productions Inc.	1479.0
Celluloid Dreams	19965.2
Celsius Films	114.0
Cem Film	2849.0
Cement Match	546.0
Cemo Film	891.5
Ceneca Producciones	560.0
Cent Productions Inc.	42101.0
Centar Film	3128.076923076923
Centaur Pictures Inc.	3052.0
Centaur	1485.5
Centauro Films de Colombia	166.0
Centauro Films	327.3333333333333
Center Ring Entertainment	1461.0
Center for Asian American Media (CAAM)	233.0
Centerstage Productions	742.0
Central Arts	476.0
Central Cinema Company Film (CCC)	566.2888888888889
Central Film Office of the Iranian Ministry of Culture	329.0
Central Films	2879.0
Central Motion Pictures	1186.0666666666666
Central Park Films	1086.0
Central Partnership	1268.625
Centre EuropÃ©en CinÃ©matographique RhÃ´ne-Alpes	963.25
Centre National de la CinÃ©matographie (CNC)	2372.222222222222
Centre Street	350.3333333333333
Centre du CinÃ©ma et de l'Audiovisuel de la FÃ©dÃ©ration Wallonie-Bruxelles	628.4
Centrifugal Films	344.0
Centro Cinematografico del Ministero della Marina	175.0
Centro Digital Pictures Ltd.	509.0
Centro Nacional AutÃ³nomo de CinematografÃ­a (CNAC) (I)	1121.0
Centro Nacional de Cinematografia	140.0
Centro PortuguÃªs de Cinema (CPC)	198.0
Centro Produzioni Cinematografiche CittÃ  di Milano	568.0
Centro Universitario de Estudios CinematogrÃ¡ficos (CUEC)	611.0
Centro de CapacitaciÃ³n CinematogrÃ¡fica (CCC)	535.0
Centro de Nuevos Creadores	118.0
Centronics International	460.0
Centropolis Film Productions	36376.2
Centroproduzione SpA	319.0
CentrÃ¡l FilmstÃºdiÃ³	228.0
Centurion	304.0
Century 21 Television	3064.0
Century Creator Co. Ltd.	133.0
Century Film Partners Inc.	168.0
Century Films	3308.0
Century Hero Film Investment Company	444.0
Century	180.0
Cerebral Experiment	143.0
Ceres Films	390.0
Cerito Films	2541.785714285714
CeskoslovenskÃ¡ FilmovÃ¡ Spolecnost	284.0
CeskoslovenskÃ¡ Televize	201.0
CeskoslovenskÃ½ Filmexport	768.0
CeskoslovenskÃ½ StÃ¡tnÃ­ Film	729.5454545454545
CeskoslovenskÃ½ armÃ¡dnÃ­ film	343.5
CeskÃ¡ Televize	1025.0
CestmÃ­r KopeckÃ½	985.0
CesÃ¡reo GonzÃ¡lez Producciones CinematogrÃ¡ficas	420.2
Cetelci S.A.	1114.5
Cetus Productions	195.0
Ceylon Studios	126.0
Chabo Films	866.0
Chadwick Pictures Corporation	844.5
Chaevas Filmworks	149.0
Chai Productions	3195.0
Chaiken Films	2197.0
Chaillot Films	540.0
Chain Gang Films	1910.0
Chaiyo Productions	224.0
Chakadola Films	2751.0
Chako Films International	250.0
Chal Productions	3595.0
Challenge Film Corporation	3044.5
ChamartÃ­n Producciones y Distribuciones	1909.0
Chameleon Filmworks	788.0
Champion Production Company	455.0
Champion	303.75
Champion-Edwards Productions	146.0
Champs-Ã‰lysÃ©es Productions	4161.333333333333
Chamun Productions	162.0
Chancellor Films	103.0
Chand Films	255.0
Chanford	161.0
Chang Hong Channel Film & Video	467.75
Chang Shu A & V Production	225.0
Chang Tso-chi Film Studio	308.0
Chang's Film Company	329.875
Chang's Film	181.0
Changchun Film Studio	231.33333333333334
Changhe Films	203.0
Chango Productions	3852.0
Chanh Phuong Phim	2003.0
Channel 1+1	1708.0
Channel 4 Television Corporation	757.5
Channel Communications	1397.0
Channel Films	14815.0
Channel Four Film	213.0
Channel Four Films	14861.27868852459
Channel IV	274.0
Channel Neko	924.0
Channel One Productions	175.0
Channel One Russia	3118.0
Channeler Enterprises	2410.0
Chanticleer Films	183.0
Chao Lik Film	193.0
Chaos Productions	11853.0
Chaos Squared	2115.0
Chapalo Films S.A.	397.0
Chapeau Films	1044.0
Chaplin Film Productions Ltd.	4949.0
Chappellabe Productions	145.0
Chapter 2	820.0
Chapter V Enterprises	1405.0
Chariot 7 Productions	172.0
Charisma Films	279.5
Charlemagne Productions	1122.0
Charlermthai Studio	820.0
Charles 'Buddy' Rogers Productions	103.0
Charles B. Pierce Advertising and Productions	104.0
Charles B. Pierce Film Productions	476.3333333333333
Charles Band Productions	2324.714285714286
Charles Burnett Productions	649.0
Charles Chaplin Productions	72664.36363636363
Charles Chauvel Productions	256.0
Charles H. Schneer Productions	21269.333333333332
Charles K. Feldman Group	25580.0
Charles Martin Productions	751.0
Charles Matthau-Jerry Tokofsky-John Davis Productions	2903.0
Charles O'Brien Productions	360.0
Charles R. Rogers Productions	916.6666666666666
Charley Associates	2445.0
Charlie Banks	4775.0
Charlie Guidance Productions	1000.5
Charlie Mopic	1605.0
Charlie's Bratislava	157.0
Charm City Productions	4486.0
Charney/Hoist Production	212.0
Charter Film Productions	1342.8
Chartoff Productions	2437.0
Chartoff-Winkler Productions	127105.88888888889
Chartwell Films	339.0
Chase Film Co.	131.0
Chase Films	4134.0
Chasing Ganesha Films	1060.0
Chateau Productions	3676.5
Chatzpah Films	2975.0
Chaudhary Enterprises	732.0
Cheap Date	3277.0
Cheap and Dirty Productions Inc.	1333.0
Check Entertainment	268.5
Cheerful Productions	690.0
Cheerful Weather	2082.0
Cheerleader LLC	23907.0
Cheese Filmproduktion	594.0
Cheesy Nuggets Productions	174.0
Cheetah	314.0
Cheil Communications	101.0
Chelsea Partners	1733.0
Chelsea Pictures	304.0
Chelsea Walls Inc.	1895.0
Chenault Productions	338.0
Chengtian Entertainment	460.0
Cherokee Productions	2370.5
Cherokee-Brigade Productions	4687.0
Cherrific Entertainment	358.0
Cherry Alley Productions	12303.0
Cherry Movie	4208.0
Cherry Sky Films	5797.5
Cheshire Smile Productions	269.0
Chesler/Perlmutter Productions	543.5
Chessman Park Productions	27493.0
Chester Erskine Productions	2189.0
Chester Films Inc.	38604.0
Chester M. Franklin Productions	231.0
Chesterfield Motion Pictures Corporation (I)	181.66666666666666
Chestnut Hill Productions	10424.0
Cheung Ming Film	1476.0
Cheung Yau Martial Arts Direction Company	245.0
Cheung Yau Production Co.	129.0
Cheviot Productions	1973.0
Cheyenne Enterprises	78729.5
Chez Wam	5999.0
Chheda Films	331.0
Chi He Film Company	125.0
Chi Ã¨ di scena	139.0
Chia Hsin Film Company	119.0
Chibote	114.0
Chic Films	330.0
Chicago Pacific Entertainment	869.0
Chicago Pictures	4572.5
Chicaray Films	1771.0
ChickFlicks Productions	1571.0
Chickasabogue Filmworks LLC	224.0
Chicken And Egg Pictures	5576.0
Chicken Enterprises	275.0
Chicken Pictures	2181.0
Chickie the Cop	18702.0
Childhood Productions	174.0
Children Playing Around the Fire Pot	301.0
Children's Film Foundation (CFF)	157.66666666666666
Children's Television Workshop (CTW)	4386.0
Chilechita Producciones	1307.5
ChillStarr Pictures	112.0
Chimera Films LLC	347.0
Chimney Pot	1212.0
Chin Hua Film Company	253.5
China Entertainment Films Production	1108.6666666666667
China Film Co-Production Corporation	2489.0833333333335
China Film Co-Production	183.0
China Film Group Corporation (CFGC)	3735.7272727272725
China Film Release Import and Export Company	363.0
China Movie Channel	401.0
China Star Entertainment	1163.054054054054
Chinarunn Entertainment Inc.	564.0
Chinese Bookie Pictures	7985.0
Chinguitty Films	712.0
Chinn-Adrian Productions	325.0
Chinni Films	239.0
Chips Productions	1610.5
Chirag Arts	323.0
Chiragdeep International	1291.0
Chitrakalpa	1112.0
Chitralaya Pictures	146.0
Chitralaya	105.0
Chitram Movies	1474.0
ChloÃ« Productions	1460.0
Chocolate Chip	574.0
Choila Producciones CinematogrÃ¡ficas	462.0
Choker Films	321.0
Choose Films	4039.0
Chosen Film Company	1732.0
Chranders	533.0
Chrislaw Productions	456.5
Christa Saredi	147.0
Christal Films Distribution	110.0
Christal Films	252.0
Christel Films	8774.0
Christian Bourgois Productions	174.0
ChristianCinema.com	124.0
Christiana Film	184.0
Christiania Film	886.0
Christiano Film Group	912.8
Christie Corporation	12431.0
Christie Film Company	110.0
Christina Films	142.0
Christina's House Productions	1980.0
Christine Hakim Film	204.0
Christmas In July	122.0
Christoffel Films	1469.0
Christopher Columbus Productions	2626.0
Christopher Eberts Productions	447.0
Christopher Johnson Company	340.0
Christopher Milburn Production	748.0
Chroma III Productions	1233.0
Chronos-Film	1842.0
Chrysalide Film	436.5
Chrystal Films	578.0
Chrystal Productions	1500.0
Chubu-nippon Broadcasting Company (CBC)	715.0
Chuck Barris Productions	710.0
Chuck Williams Productions	1249.0
Chukyo TV Broadcasting Company (CTV)	361.0
Chullachaki Producciones	556.0
Chum Television	1062.0
Chun Sing Film Company	606.5
Chung Yuen Motion Picture Company	2569.5
Chungeorahm Film	578.0
Chunichi Eigasha	284.0
Church of Jesus Christ of Latter-day Saints	147.0
Churchill Films	5712.0
ChÃ¢teau-Rouge Production	115.0
Ci. Ti. Cinematografica	241.0
CiBy 2000	20534.8125
CiP - Europaische Treuhand AG	180.0
Ciao Productions	126.0
Cicada Films	525.0
Cicala Filmworks	234.66666666666666
Cigno Film	129.0
Cigua Films	357.0
Cima Media International	278.0
Cima Productions	272.0
Cimarron Productions	1908.0
Cimate Film	344.0
Cimbria Film AB	423.75
CinAmerica	383.0
Cinak Compagnie CinÃ©matographique	357.0
Cinamerica International	858.0
Cinamour Entertainment	2278.0
Cine 2000	1554.0
Cine 3 S.r.l.	257.0
Cine Artist Film GmbH	1409.0
Cine Artists International	433.0
Cine Azimut	165.0
Cine Bazar	925.0
Cine Blitz Productions	556.0
Cine Camera	2666.0
Cine Cine Productions Inc.	633.0
Cine Cut Films Inc.	1023.0
Cine Decima	114.0
Cine Duck	183.0
Cine Enterprises	3489.0
Cine Escalation	387.0
Cine Excel Entertainment	186.25
Cine Experimental de la Universidad de Chile	818.0
Cine Films Inc.	346.0
Cine II CV	926.0
Cine Image	366.0
Cine Location Services	2490.0
Cine Lu.Ce.	1107.0
Cine Mosaic	1920.0
Cine Nomine	521.75
Cine Nuevo	117.0
Cine Ojo	510.0
Cine Plus Filmproduktion	434.0
Cine Pool	128.0
Cine Qua Non Films	780.6666666666666
Cine Saison	230.0
Cine Star Rental AB	417.0
Cine TV Film	689.0
Cine Technician Productions	417.0
Cine Vesta Associates	431.0
Cine Workshop	1651.0
Cine XXI	283.0
Cine	341.0
Cine-2000 Film Production	2007.5
Cine-Allianz Tonfilmproduktions GmbH	112.0
Cine-Art MÃ¼nchen	425.0
Cine-Film Sri Lanka	118.0
Cine-Italia Film	122.5
Cine-Produzioni Associate	1269.6666666666667
Cine-Qua-Non	443.0
Cine-Source	1565.0
Cine365 Films	14453.0
CinePantera	2611.0
CinePartners Entertainment	1175.0
CinePostproduction	157.0
CineRidge Entertainment	530.0
CineRocket	1062.0
CineSon Entertainment	16814.5
CineStar Productions	296.0
CineTel Pictures	525.0
CineVentures	110.0
CineVita Productions	252.0
CineWild	6775.0
Cineanimadores	145.0
Cineart Films	146.0
Cineart Production	393.0
Cinearte ProduÃ§Ãµes CinematogrÃ¡ficas	167.0
Cineast Screen Developments	1437.0
Cinebiss	457.0
Cinebruto	202.0
Cinecidi	177.5
CinecittÃ	2153.5714285714284
Cineclick Asia	2462.0
Cinecom Entertainment Group	5245.0
Cinecompany	1178.0
Cinecoord International	460.0
Cinecorp Production	328.0
Cinecorp SAC	24551.0
Cinecrest	620.0
Cinecris	121.0
Cinedigm Entertainment Group	930.5
Cinediorama	218.0
Cinedistri	902.6666666666666
Cinedoris S.P.A.	184.0
Cinefarm	2989.0
Cinefilms	198.5
Cinefrontera	115.0
Cinegai S.p.A.	1299.2
Cineglobe Productions	1614.0
Cinegraf Productions	2028.0
Cinegram	3304.6666666666665
Cinegrit	2043.0
Cineguild Entertainment Group	4888.0
Cineguild	11114.166666666666
Cinehaus	10135.333333333334
Cinejota Filmproduktionsgesellschaft mbH & Co.	2721.0
Cinekap	577.0
Cinekip	1952.0
Cinelanka	141.0
Cineline 2	2340.5
Cineline	2099.0
Cinelulu Internationale Filmproduktiongesellshaft mbH and Co. 1 Beteilegung KG	1171.0
Cineluz - ProduÃ§Ãµes CinematogrÃ¡ficas Lda.	1023.0
Cineluz	504.0
Cinema '85	13181.0
Cinema 13 Cooperativa	242.5
Cinema 23 Film	1658.0
Cinema 5	444.0
Cinema 7	300.0
Cinema 77 4.KG Berlin	304.0
Cinema 77	7777.0
Cinema 80	1135.5
Cinema Alliance	1302.0
Cinema Angel Fund	493.0
Cinema Art	2092.8333333333335
Cinema Artists Productions	310.0
Cinema Artists	658.0
Cinema Arts Productions	407.0
Cinema Brasil Digital	433.5
Cinema Capital Entertainment Ltd.	471.0
Cinema Center Films	4977.0
Cinema City & Films Co.	537.2857142857143
Cinema City Enterprises	441.8
Cinema City Entertainment	370.0
Cinema City Film Productions	2814.3333333333335
Cinema City Films	27153.0
Cinema City Motion Picture	186.0
Cinema City	2125.875
Cinema Corporation of America (II)	398.0
Cinema Croccio	104.0
Cinema Due	1740.0
Cinema Enterprises	1496.5
Cinema Entertainment	386.5
Cinema Epoch	835.0
Cinema Factory Production Ltd.	350.0
Cinema Features	335.0
Cinema Group 75	3320.0
Cinema Group Ventures	22169.571428571428
Cinema Group	1627.0
Cinema Gypsy Productions	645.0
Cinema Home Video Productions	912.0
Cinema Home Video	463.0
Cinema IV	319.0
Cinema International	2075.0
Cinema Investments Company	179.0
Cinema Jenis	169.0
Cinema Lapiniere	356.0
Cinema Libre Studio	750.0
Cinema Line Film Corporation	89422.0
Cinema Organization	179.0
Cinema Overseas	444.0
Cinema Paradise	484.0
Cinema Placet	464.0
Cinema Plaset	853.0
Cinema Plus	1774.0
Cinema Post Production Ltd.	618.0
Cinema Production Center	369.0
Cinema Project	410.0
Cinema Projects GmbH	494.0
Cinema Projects International	557.0
Cinema S.p.a.	115.0
Cinema Sciences Corporation	588.0
Cinema Service Corp.	613.0
Cinema Service	816.5
Cinema Services	101.0
Cinema Seven Productions	4292.0
Cinema Studio Corporation	343.0
Cinema Support Foundation	153.0
Cinema Sur	164.0
Cinema Tex	111.0
Cinema VII	2416.5
Cinema Vehicle Services	55878.5
Cinema Ventures	320.5
Cinema Video Communications (CVC)	1010.0
Cinema West Productions	1478.0
Cinema Zenith	589.0
Cinema and Theatre Seating Limited	527.0
Cinema-Vu	530.0
CinemaCity Films LLC	166.0
CinemaLink	120.0
CinemaNX	10391.0
Cinemabeam	805.0
Cinemabrain	2601.0
Cinemagate	191.0
Cinemagic Inc.	1357.0
Cinemagic Visual Effects	782.0
Cinemagroup	216.0
Cinemalaya Foundation	1443.0
Cinemalaya	104.0
Cineman	772.0
Cinemancer Pte Ltd.	591.0
Cinemanila	564.0
Cinemaprada	109.0
Cinemar	338.5
Cinemarque Entertainment BV	95274.0
Cinemarque Entertainment	2025.0
Cinemascope	338.0
Cinemasia	797.0
Cinemaster S.r.l.	375.27272727272725
Cinematic Arts B.V.	158.0
Cinematic Productions	1194.0
Cinematografica Associati (CI.AS.)	1721.2
Cinematografica Cervi	1968.0
Cinematografica EmmeCi	1096.0
Cinematografica Latina	158.0
Cinematografica Latino Americana S.A. (C.L.A.S.A.)	544.0
Cinematografica Mercedes	138.0
Cinematografica Pelimex	139.5
Cinematografica RI.RE	329.0
Cinematograph AB	19097.2
Cinematograph	595.0
CinematogrÃ¡fica ABSA	434.42857142857144
CinematogrÃ¡fica AtlÃ¡ntida	704.0
CinematogrÃ¡fica CalderÃ³n S.A.	698.5
CinematogrÃ¡fica EspaÃ±ola Americana (CEA)	148.0
CinematogrÃ¡fica Filmex S.A.	424.25
CinematogrÃ¡fica Grovas	129.0
CinematogrÃ¡fica Marte S.A.	471.0
CinematogrÃ¡fica Pelimex	129.0
CinematogrÃ¡fica S.A.	437.0
CinematogrÃ¡fica Sotomayor	249.0
CinematogrÃ¡fica ValdÃ©s	102.0
CinematogrÃ¡fica Victoria	146.0
Cinematt Pictures	11873.0
Cinemaundici	764.5
Cinemavault	12977.0
Cinemawalla	244.0
Cinemec Produzione	422.0
Cinemedia Films Inc.	228.5
Cinemedia	486.6666666666667
Cinemello S.r.l.	105.0
Cinemetro Films	152.0
Cinemondial	214.5
Cinemonster Films	129.0
Cinemotion Twenty-First Inc.	189.0
Cinend	208.0
Cinenord Spillefilm	594.0
Cinenove	510.0
Cinepata	453.5
Cinephile	1137.0
Cineplex Odeon Films	6861.5
Cinepolis Producciones	473.0
Cinepro	23323.0
Cineproduzione Emo Bistolfi	224.66666666666666
Cineproduzioni Daunia 70	1277.7142857142858
Cinequanon Pictures International Inc.	154.0
Cinequanon	929.6
Cinequest Films	475.6666666666667
Cinequipe	139.0
Cinerama Productions Corp.	1240.0
Cinerebel Films	1241.0
Cinered Internationale Filmproduktionsgesellschaft mbH & Co. 1. Beteiligungs KG	5989.0
Cinerenta Medienbeteiligungs KG	3751.0
Cinergi Pictures Entertainment	69814.0
Cinergon Productions	109.0
Cinergy Films	835.0
Cinergy Pictures	1041.0
Cineritino S.r.L.	8619.0
Cineriz	15366.75
Cineroma	709.0
Cineronde-Canada	455.0
Cinescope Productions	169.0
Cinesecolo	146.0
Cinesthesia Productions	19810.5
Cinesud	1391.0
Cinetel Films	2846.189189189189
Cinetel S.A.	261.0
Cinetic Media	3045.0
Cinetirrena National Cinematografica	103.0
Cinetopia Productions	171.0
Cinetron Productions	5209.0
Cineurop	2055.0
Cineuropa 92	271.5
Cineurope	564.0
Cinevega	1399.0
Cinevent	11045.0
Cineventure Productions London	630.0
Cinevera S.p.a.	930.0
Cinevideo 80	164.0
Cineville ProduÃ§Ãµes CinematogrÃ¡ficas	278.0
Cineville	2372.866666666667
Cinevision	138.0
Cinevista	1709.5
Cinevita Film Company	653.0
Cinevox Filmproduktion GmbH	10459.0
Cinewise Film	630.0
Cineworld Entertainment	265.5
Cinexacto Films	457.0
Cinexus Capital Corporation	524.0
Cineye Films	909.0
Cineyugg Entertainment Pvt. Ltd.	2799.0
Cino del Duca	12274.0
Cinq Productions	362.0
CinÃ© B	1577.1666666666667
CinÃ© Cinq	364.5
CinÃ© France	6383.0
CinÃ© Mag Bodard	352.0
CinÃ© Tamaris	3302.25
CinÃ© TÃ©lÃ© Action	145.0
CinÃ© Valse	1899.6666666666667
CinÃ© Vog Films	1449.0
CinÃ©-Alliance	2646.1666666666665
CinÃ©-Arys	859.0
CinÃ©-Sud Promotion	165.0
CinÃ©Groupe	277.0
CinÃ©a	1388.2222222222222
CinÃ©as	464.2857142857143
CinÃ©centrum N.V.	174.0
CinÃ©citÃ© Marocaine	109.0
CinÃ©dia	1596.0
CinÃ©graphic	463.5
CinÃ©ma 9	114.0
CinÃ©maginaire Inc.	2317.1
CinÃ©mane Films	5158.0
CinÃ©mation	185.0
CinÃ©max	639.0
CinÃ©phonic	551.5
CinÃ©pix Film Properties (CFP)	11252.5
CinÃ©pix	560.4
CinÃ©production	916.3333333333334
CinÃ©tel	531.75
CinÃ©tÃ©lÃ© Productions	732.0
CinÃ©tÃ©lÃ©films	652.5
CinÃ©tÃ©vÃ©	117.0
CinÃ©vidÃ©o	1037.0
CinÃ©vision LtÃ©e	784.0
Cipa	1231.5
Cipango Productions Audiovisuelles	510.0
Cipango	280.0
Cipher Films	11411.0
Cipher Productions	962.0
Circe Films	413.0
Circle Box Entertainment	187.0
Circle JS Productions	573.0
Circle Northwood	182.0
Circle Productions Inc.	1444.0
Circle Productions	833.5
Circle of Confusion	1781.5
Circles Motion Pictures	1284.0
Circo Beat S.r.l.	1109.0
Circus Film	235.0
Circus King Productions	598.0
Circus Pictures	2120.0
Cirrus Communications	2368.0
Citadel Entertainment	638.0
Citadel Film Group	137.0
Cite-Films-Fides	203.0
Citel Films	345.0
Citizen Films	2466.5
City Block Productions	922.5
City Enterprise	943.0
City Film	4582.0
City Films	3280.0
City Filmworks	108.0
City Heat Productions	746.1428571428571
City Investing Company	615.0
City Lights Entertainment Group	223.75
City Lights Pictures	9439.0
City Story Pictures	137.0
City Time Partners	190.0
CitÃ© Films	1637.875
CitÃ©-AmÃ©rique	5239.75
Ciudad Lunar Producciones	408.0
Civic Duty Productions	3273.0
Civic Producciones S.L.	704.0
Civilian Content	756.0
Civite Casa Films	867.0
Ciwen Media	418.0
Claes Eriksson Produktion	306.0
Clan Buchanan	320.0
Clan Celentano	148.0
Clap Entertainment	456.0
Clap Filmes	957.3333333333334
Clara Productions	351.0
Claridge Productions	269.0
Clarion Films	1696.5
Clasa Films Mundiales	749.5714285714286
Clasart Film + TV Produktions GmbH	1025.2857142857142
Class 5 Films	4414.0
Class Limited	445.6666666666667
Class	507.0
Classic Film Industries	647.5
Classic Films	1104.0
Classic	1704.0
Claudia Cinematografica	332.3333333333333
Claudie Ossard Productions	665554.0
Claudio Bonivento Productions	781.0
Clausen Film	451.3333333333333
Claussen & WÃ¶bke Filmproduktion GmbH	3506.6666666666665
Claussen WÃ¶bke Putz Filmproduktion	1098.5
Clavius Base	57856.0
Clear Blue Sky Productions	9807.5
Clear Concept Productions	171.0
Clear Entertainment	776.0
Clear Midnight	712.0
Clear Pictures	145.0
Clear Star Pictures	523.0
Clear Stream Pictures	122.0
Clear Type	5181.0
Cleargate Films	1184.0
Clearwater Entertainment	348.0
Clemente Lococo	237.0
Clemi Cinematografica	697.1666666666666
Cleminternazionale Cinematografica	135.0
Cleopatra Productions	302.0
Clesi Cinematografica Production	130.0
Clesi Cinematografica	449.625
Clever Image Studios	128.0
Clever Worm Entertainment	987.0
Cleves Investments	1553.0
Cliff Cow Films	1224.0
Cliffhanger Productions	316.0
Cliffjack Motion Pictures	396.0
Clinica Estetico	3808.5
Clipsal Films	38727.0
Clodio Cinematografica	649.0
Clonus Associates	2131.0
Close Grip Films Ltd.	593.0
Closest to the Hole Productions	321696.0
Clothespin Films	240.0
Cloud Ten Pictures	1995.5
Clover Films	197.0
Cloverleaf	146.0
Clubdeal	1108.0
Clube SilÃªncio	154.0
Clutch Productions Inc.	142.0
Clyde Is Hungry Films	516.0
ClÃ©a Productions	585.5
CoBo Fonds	2926.25
CoMix Wave	45829.0
Coach Carter	115177.0
Coalition Film	2125.0
Coast to Coast	285.0
Coast	262.0
Coatesgold	5164.0
Coatwolf Productions	7379.0
Cobalt Films	225.0
Cobalt Media Group	11697.0
Cobra Entertainment	124.5
Cobra Film AG	180.0
Cobra Film Department	8755.666666666666
Cobra Film GmbH	609.0
Cobra Films	800.0
Cobra Productions (I)	141.0
Cobra Productions	164.0
Cobra	254.0
Cobwebster Corporation	2595.0
Cocinex	336.3333333333333
Cocinor	3076.7
Coco Cartoon	2245.0
Code Entertainment	5709.5
Code Productions	2729.3333333333335
Codo CinÃ©ma	210.0
Coevos Filmes	367.0
Coffee Stain Productions	2785.0
Cofiloisirs	447.0
Cofimage 10	485.0
Cofimages 12	407.0
Cofinova 3	584.0
Cofinova 4	1042.0
Cognetti Films	744.0
Cohen Media Group	23871.0
Cohen	977.0
